timestamp,imu_in_hh,imu_in_mm,imu_in_ss,imu_in_ssss,imu_out_hh,imu_out_mm,imu_out_ss,imu_out_ssss,imu_gyo_x,imu_gyo_y,imu_gyo_z,imu_acl_x,imu_acl_y,imu_acl_z,gps_in_hh,gps_in_mm,gps_in_ss,gps_in_ssss,gps_out_hh,gps_out_mm,gps_out_ss,gps_out_ssss,gps_timeUTC,gps_long,gps_lat,gps_alt,gps_speed,gps_heading,gps_sat,gps_EW,gps_NS,gps_quality_mode,gps_qh,gps_qv,gps_q3d,vcu_in_hh,vcu_in_mm,vcu_in_ss,vcu_in_ssss,vcu_out_hh,vcu_out_mm,vcu_out_ss,vcu_out_ssss,vcu_x,vcu_y,vcu_vx,vcu_vy,vcu_yaw,vcu_yawrate,vcu_mL,vcu_mR,vcu_vel_res,vcu_reverse,vcu_emergency,obj_in_hh,obj_in_mm,obj_in_ss,obj_in_ssss,obj_out_hh,obj_out_mm,obj_out_ss,obj_out_ssss,obj_number,obj0_distance,obj0_lateral,obj0_vx,obj0_vy,obj0_status,obj0_target_on,obj0_type,obj1_distance,obj1_lateral,obj1_vx,obj1_vy,obj1_status,obj1_target_on,obj1_type,obj2_distance,obj2_lateral,obj2_vx,obj2_vy,obj2_status,obj2_target_on,obj2_type,obj3_distance,obj3_lateral,obj3_vx,obj3_vy,obj3_status,obj3_target_on,obj3_type,obj4_distance,obj4_lateral,obj4_vx,obj4_vy,obj4_status,obj4_target_on,obj4_type,obj5_distance,obj5_lateral,obj5_vx,obj5_vy,obj5_status,obj5_target_on,obj5_type,obj6_distance,obj6_lateral,obj6_vx,obj6_vy,obj6_status,obj6_target_on,obj6_type,obj7_distance,obj7_lateral,obj7_vx,obj7_vy,obj7_status,obj7_target_on,obj7_type,obj8_distance,obj8_lateral,obj8_vx,obj8_vy,obj8_status,obj8_target_on,obj8_type,obj9_distance,obj9_lateral,obj9_vx,obj9_vy,obj9_status,obj9_target_on,obj9_type,hmi_in_hh,hmi_in_mm,hmi_in_ss,hmi_in_ssss,hmi_out_hh,hmi_out_mm,hmi_out_ss,hmi_out_ssss,hmi_curpos,hmi_mode_drive,hmi_mode_roll,hmi_feedback,hmi_workpoint,hmi_cancel,hmi_stopover
"2025-09-25 13:39:46.373",30,0,0,0,30,0,0,0,30,0,0,0,0,0,30,0,0,0,30,0,0,0,30,30,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,30,0,0,0,30,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",31,0,0,0,31,0,0,0,31,0,0,0,0,0,31,0,0,0,31,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,31,0,0,0,0,0,0,0,0,1,0,31,0,0,0,31,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,31,0,0,0,31,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",32,0,0,0,32,0,0,0,32,0,0,0,0,0,32,0,0,0,32,0,0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,32,0,0,0,32,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",33,0,0,0,33,0,0,0,33,0,0,0,0,0,33,0,0,0,33,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,1,0,33,0,0,0,33,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,33,0,0,0,33,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",34,0,0,0,34,0,0,0,34,0,0,0,0,0,34,0,0,0,34,0,0,0,34,34,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,34,0,0,0,34,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",35,0,0,0,35,0,0,0,35,0,0,0,0,0,35,0,0,0,35,0,0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,1,0,35,0,0,0,35,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,35,0,0,0,35,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",36,0,0,0,36,0,0,0,36,0,0,0,0,0,36,0,0,0,36,0,0,0,36,36,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,36,0,0,0,36,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",37,0,0,0,37,0,0,0,37,0,0,0,0,0,37,0,0,0,37,0,0,0,37,37,37,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,0,0,0,37,0,0,0,0,0,0,0,0,1,0,37,0,0,0,37,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,37,0,0,0,37,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",38,0,0,0,38,0,0,0,38,0,0,0,0,0,38,0,0,0,38,0,0,0,38,38,38,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,38,0,0,0,38,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.373",39,0,0,0,39,0,0,0,39,0,0,0,0,0,39,0,0,0,39,0,0,0,39,39,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,39,0,0,0,39,0,0,0,0,0,0,0,0,1,0,39,0,0,0,39,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,39,0,0,0,39,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",40,0,0,0,40,0,0,0,40,0,0,0,0,0,40,0,0,0,40,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,40,0,0,0,40,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",41,0,0,0,41,0,0,0,41,0,0,0,0,0,41,0,0,0,41,0,0,0,41,41,41,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,0,0,0,41,0,0,0,0,0,0,0,0,1,0,41,0,0,0,41,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,41,0,0,0,41,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",42,0,0,0,42,0,0,0,42,0,0,0,0,0,42,0,0,0,42,0,0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,42,0,0,0,42,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",43,0,0,0,43,0,0,0,43,0,0,0,0,0,43,0,0,0,43,0,0,0,43,43,43,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,1,0,43,0,0,0,43,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,43,0,0,0,43,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",44,0,0,0,44,0,0,0,44,0,0,0,0,0,44,0,0,0,44,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,44,0,0,0,44,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",45,0,0,0,45,0,0,0,45,0,0,0,0,0,45,0,0,0,45,0,0,0,45,45,45,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,0,0,0,0,0,1,0,45,0,0,0,45,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,45,0,0,0,45,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",46,0,0,0,46,0,0,0,46,0,0,0,0,0,46,0,0,0,46,0,0,0,46,46,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,46,0,0,0,46,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",47,0,0,0,47,0,0,0,47,0,0,0,0,0,47,0,0,0,47,0,0,0,47,47,47,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,0,0,0,47,0,0,0,0,0,0,0,0,1,0,47,0,0,0,47,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,47,0,0,0,47,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",48,0,0,0,48,0,0,0,48,0,0,0,0,0,48,0,0,0,48,0,0,0,48,48,48,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,48,0,0,0,48,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",49,0,0,0,49,0,0,0,49,0,0,0,0,0,49,0,0,0,49,0,0,0,49,49,49,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,0,0,0,49,0,0,0,0,0,0,0,0,1,0,49,0,0,0,49,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,49,0,0,0,49,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.374",50,0,0,0,50,0,0,0,50,0,0,0,0,0,50,0,0,0,50,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,50,0,0,0,50,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",51,0,0,0,51,0,0,0,51,0,0,0,0,0,51,0,0,0,51,0,0,0,51,51,51,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,0,0,0,51,0,0,0,0,0,0,0,0,1,0,51,0,0,0,51,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,51,0,0,0,51,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",52,0,0,0,52,0,0,0,52,0,0,0,0,0,52,0,0,0,52,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,0,0,52,0,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,52,0,0,0,52,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",53,0,0,0,53,0,0,0,53,0,0,0,0,0,53,0,0,0,53,0,0,0,53,53,53,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,0,0,0,53,0,0,0,0,0,0,0,0,1,0,53,0,0,0,53,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,53,0,0,0,53,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",54,0,0,0,54,0,0,0,54,0,0,0,0,0,54,0,0,0,54,0,0,0,54,54,54,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54,0,0,0,54,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,54,0,0,0,54,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",55,0,0,0,55,0,0,0,55,0,0,0,0,0,55,0,0,0,55,0,0,0,55,55,55,0,0,0,0,0,0,0,0,0,0,55,0,0,0,55,0,0,0,55,0,0,0,0,0,0,0,0,1,0,55,0,0,0,55,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,55,0,0,0,55,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",56,0,0,0,56,0,0,0,56,0,0,0,0,0,56,0,0,0,56,0,0,0,56,56,56,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,56,0,0,0,56,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",57,0,0,0,57,0,0,0,57,0,0,0,0,0,57,0,0,0,57,0,0,0,57,57,57,0,0,0,0,0,0,0,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,0,0,0,0,0,1,0,57,0,0,0,57,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,57,0,0,0,57,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",58,0,0,0,58,0,0,0,58,0,0,0,0,0,58,0,0,0,58,0,0,0,58,58,58,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,58,0,0,0,58,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",59,0,0,0,59,0,0,0,59,0,0,0,0,0,59,0,0,0,59,0,0,0,59,59,59,0,0,0,0,0,0,0,0,0,0,59,0,0,0,59,0,0,0,59,0,0,0,0,0,0,0,0,1,0,59,0,0,0,59,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,59,0,0,0,59,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",60,0,0,0,60,0,0,0,60,0,0,0,0,0,60,0,0,0,60,0,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,60,0,0,0,60,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.375",61,0,0,0,61,0,0,0,61,0,0,0,0,0,61,0,0,0,61,0,0,0,61,61,61,0,0,0,0,0,0,0,0,0,0,61,0,0,0,61,0,0,0,61,0,0,0,0,0,0,0,0,1,0,61,0,0,0,61,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,61,0,0,0,61,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",62,0,0,0,62,0,0,0,62,0,0,0,0,0,62,0,0,0,62,0,0,0,62,62,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,62,0,0,0,62,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",63,0,0,0,63,0,0,0,63,0,0,0,0,0,63,0,0,0,63,0,0,0,63,63,63,0,0,0,0,0,0,0,0,0,0,63,0,0,0,63,0,0,0,63,0,0,0,0,0,0,0,0,1,0,63,0,0,0,63,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,63,0,0,0,63,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",64,0,0,0,64,0,0,0,64,0,0,0,0,0,64,0,0,0,64,0,0,0,64,64,64,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,64,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,64,0,0,0,64,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",65,0,0,0,65,0,0,0,65,0,0,0,0,0,65,0,0,0,65,0,0,0,65,65,65,0,0,0,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,65,0,0,0,0,0,0,0,0,1,0,65,0,0,0,65,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,65,0,0,0,65,0,0,0,1,1,0,0,0,0,0,
