timestamp,imu_in_hh,imu_in_mm,imu_in_ss,imu_in_ssss,imu_out_hh,imu_out_mm,imu_out_ss,imu_out_ssss,imu_gyo_x,imu_gyo_y,imu_gyo_z,imu_acl_x,imu_acl_y,imu_acl_z,gps_in_hh,gps_in_mm,gps_in_ss,gps_in_ssss,gps_out_hh,gps_out_mm,gps_out_ss,gps_out_ssss,gps_timeUTC,gps_long,gps_lat,gps_alt,gps_speed,gps_heading,gps_sat,gps_EW,gps_NS,gps_quality_mode,gps_qh,gps_qv,gps_q3d,vcu_in_hh,vcu_in_mm,vcu_in_ss,vcu_in_ssss,vcu_out_hh,vcu_out_mm,vcu_out_ss,vcu_out_ssss,vcu_x,vcu_y,vcu_vx,vcu_vy,vcu_yaw,vcu_yawrate,vcu_mL,vcu_mR,vcu_vel_res,vcu_reverse,vcu_emergency,obj_in_hh,obj_in_mm,obj_in_ss,obj_in_ssss,obj_out_hh,obj_out_mm,obj_out_ss,obj_out_ssss,obj_number,obj0_distance,obj0_lateral,obj0_vx,obj0_vy,obj0_status,obj0_target_on,obj0_type,obj1_distance,obj1_lateral,obj1_vx,obj1_vy,obj1_status,obj1_target_on,obj1_type,obj2_distance,obj2_lateral,obj2_vx,obj2_vy,obj2_status,obj2_target_on,obj2_type,obj3_distance,obj3_lateral,obj3_vx,obj3_vy,obj3_status,obj3_target_on,obj3_type,obj4_distance,obj4_lateral,obj4_vx,obj4_vy,obj4_status,obj4_target_on,obj4_type,obj5_distance,obj5_lateral,obj5_vx,obj5_vy,obj5_status,obj5_target_on,obj5_type,obj6_distance,obj6_lateral,obj6_vx,obj6_vy,obj6_status,obj6_target_on,obj6_type,obj7_distance,obj7_lateral,obj7_vx,obj7_vy,obj7_status,obj7_target_on,obj7_type,obj8_distance,obj8_lateral,obj8_vx,obj8_vy,obj8_status,obj8_target_on,obj8_type,obj9_distance,obj9_lateral,obj9_vx,obj9_vy,obj9_status,obj9_target_on,obj9_type,hmi_in_hh,hmi_in_mm,hmi_in_ss,hmi_in_ssss,hmi_out_hh,hmi_out_mm,hmi_out_ss,hmi_out_ssss,hmi_curpos,hmi_mode_drive,hmi_mode_roll,hmi_feedback,hmi_workpoint,hmi_cancel,hmi_stopover
"2025-09-25 11:48:47.896",39,0,0,0,39,0,0,0,39,0,0,0,0,0,39,0,0,0,39,0,0,0,90039,127.039,37.039,0,0,0,0,0,0,0,0,0,0,39,0,0,0,39,0,0,0,39,0,0,0,0,0,0,0,0,1,0,39,0,0,0,39,0,0,0,9,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,,,,,,,,39,0,0,0,39,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.896",40,0,0,0,40,0,0,0,40,0,0,0,0,0,40,0,0,0,40,0,0,0,90040,127.04,37.04,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,40,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.896",41,0,0,0,41,0,0,0,41,0,0,0,0,0,41,0,0,0,41,0,0,0,90041,127.041,37.041,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,0,0,0,41,0,0,0,0,0,0,0,0,1,0,41,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,0,0,41,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.896",42,0,0,0,42,0,0,0,42,0,0,0,0,0,42,0,0,0,42,0,0,0,90042,127.042,37.042,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,2,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,0,0,42,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.896",43,0,0,0,43,0,0,0,43,0,0,0,0,0,43,0,0,0,43,0,0,0,90043,127.043,37.043,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,1,0,43,0,0,0,43,0,0,0,3,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,43,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",44,0,0,0,44,0,0,0,44,0,0,0,0,0,44,0,0,0,44,0,0,0,90044,127.044,37.044,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,4,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,0,0,44,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",45,0,0,0,45,0,0,0,45,0,0,0,0,0,45,0,0,0,45,0,0,0,90045,127.045,37.045,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,0,0,0,45,0,0,0,0,0,0,0,0,1,0,45,0,0,0,45,0,0,0,5,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,0,0,45,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",46,0,0,0,46,0,0,0,46,0,0,0,0,0,46,0,0,0,46,0,0,0,90046,127.046,37.046,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,6,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,0,0,46,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",47,0,0,0,47,0,0,0,47,0,0,0,0,0,47,0,0,0,47,0,0,0,90047,127.047,37.047,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,0,0,0,47,0,0,0,0,0,0,0,0,1,0,47,0,0,0,47,0,0,0,7,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,,,,,,,,,,,,,,,,,,,,,,47,0,0,0,47,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",48,0,0,0,48,0,0,0,48,0,0,0,0,0,48,0,0,0,48,0,0,0,90048,127.048,37.048,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,0,0,0,8,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,,,,,,,,,,,,,,,48,0,0,0,48,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",49,0,0,0,49,0,0,0,49,0,0,0,0,0,49,0,0,0,49,0,0,0,90049,127.049,37.049,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,0,0,0,49,0,0,0,0,0,0,0,0,1,0,49,0,0,0,49,0,0,0,9,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,,,,,,,,49,0,0,0,49,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",50,0,0,0,50,0,0,0,50,0,0,0,0,0,50,0,0,0,50,0,0,0,90050,127.05,37.05,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,0,50,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",51,0,0,0,51,0,0,0,51,0,0,0,0,0,51,0,0,0,51,0,0,0,90051,127.051,37.051,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,0,0,0,51,0,0,0,0,0,0,0,0,1,0,51,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,0,0,51,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",52,0,0,0,52,0,0,0,52,0,0,0,0,0,52,0,0,0,52,0,0,0,90052,127.052,37.052,0,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,0,0,52,0,0,0,0,0,0,0,0,0,0,52,0,0,0,52,0,0,0,2,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,0,0,52,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.897",53,0,0,0,53,0,0,0,53,0,0,0,0,0,53,0,0,0,53,0,0,0,90053,127.053,37.053,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,0,0,0,53,0,0,0,0,0,0,0,0,1,0,53,0,0,0,53,0,0,0,3,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,0,0,53,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",54,0,0,0,54,0,0,0,54,0,0,0,0,0,54,0,0,0,54,0,0,0,90054,127.054,37.054,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54,0,0,0,54,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54,0,0,0,4,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,0,0,54,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",55,0,0,0,55,0,0,0,55,0,0,0,0,0,55,0,0,0,55,0,0,0,90055,127.055,37.055,0,0,0,0,0,0,0,0,0,0,55,0,0,0,55,0,0,0,55,0,0,0,0,0,0,0,0,1,0,55,0,0,0,55,0,0,0,5,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,0,0,55,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",56,0,0,0,56,0,0,0,56,0,0,0,0,0,56,0,0,0,56,0,0,0,90056,127.056,37.056,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,0,6,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,0,0,56,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",57,0,0,0,57,0,0,0,57,0,0,0,0,0,57,0,0,0,57,0,0,0,90057,127.057,37.057,0,0,0,0,0,0,0,0,0,0,57,0,0,0,57,0,0,0,57,0,0,0,0,0,0,0,0,1,0,57,0,0,0,57,0,0,0,7,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,,,,,,,,,,,,,,,,,,,,,,57,0,0,0,57,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",58,0,0,0,58,0,0,0,58,0,0,0,0,0,58,0,0,0,58,0,0,0,90058,127.058,37.058,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,0,0,0,8,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,,,,,,,,,,,,,,,58,0,0,0,58,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",59,0,0,0,59,0,0,0,59,0,0,0,0,0,59,0,0,0,59,0,0,0,90059,127.059,37.059,0,0,0,0,0,0,0,0,0,0,59,0,0,0,59,0,0,0,59,0,0,0,0,0,0,0,0,1,0,59,0,0,0,59,0,0,0,9,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,,,,,,,,59,0,0,0,59,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",60,0,0,0,60,0,0,0,60,0,0,0,0,0,60,0,0,0,60,0,0,0,90060,127.06,37.06,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,60,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",61,0,0,0,61,0,0,0,61,0,0,0,0,0,61,0,0,0,61,0,0,0,90061,127.061,37.061,0,0,0,0,0,0,0,0,0,0,61,0,0,0,61,0,0,0,61,0,0,0,0,0,0,0,0,1,0,61,0,0,0,61,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,0,0,61,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.898",62,0,0,0,62,0,0,0,62,0,0,0,0,0,62,0,0,0,62,0,0,0,90062,127.062,37.062,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,0,0,0,2,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,0,0,62,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",63,0,0,0,63,0,0,0,63,0,0,0,0,0,63,0,0,0,63,0,0,0,90063,127.063,37.063,0,0,0,0,0,0,0,0,0,0,63,0,0,0,63,0,0,0,63,0,0,0,0,0,0,0,0,1,0,63,0,0,0,63,0,0,0,3,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,0,0,63,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",64,0,0,0,64,0,0,0,64,0,0,0,0,0,64,0,0,0,64,0,0,0,90064,127.064,37.064,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,64,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,0,0,64,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",65,0,0,0,65,0,0,0,65,0,0,0,0,0,65,0,0,0,65,0,0,0,90065,127.065,37.065,0,0,0,0,0,0,0,0,0,0,65,0,0,0,65,0,0,0,65,0,0,0,0,0,0,0,0,1,0,65,0,0,0,65,0,0,0,5,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,0,0,65,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",66,0,0,0,66,0,0,0,66,0,0,0,0,0,66,0,0,0,66,0,0,0,90066,127.066,37.066,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,0,0,0,6,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,0,66,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",67,0,0,0,67,0,0,0,67,0,0,0,0,0,67,0,0,0,67,0,0,0,90067,127.067,37.067,0,0,0,0,0,0,0,0,0,0,67,0,0,0,67,0,0,0,67,0,0,0,0,0,0,0,0,1,0,67,0,0,0,67,0,0,0,7,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,,,,,,,,,,,,,,,,,,,,,,67,0,0,0,67,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",68,0,0,0,68,0,0,0,68,0,0,0,0,0,68,0,0,0,68,0,0,0,90068,127.068,37.068,0,0,0,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,68,0,0,0,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,8,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,,,,,,,,,,,,,,,68,0,0,0,68,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",69,0,0,0,69,0,0,0,69,0,0,0,0,0,69,0,0,0,69,0,0,0,90069,127.069,37.069,0,0,0,0,0,0,0,0,0,0,69,0,0,0,69,0,0,0,69,0,0,0,0,0,0,0,0,1,0,69,0,0,0,69,0,0,0,9,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,,,,,,,,69,0,0,0,69,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",70,0,0,0,70,0,0,0,70,0,0,0,0,0,70,0,0,0,70,0,0,0,90070,127.07,37.07,0,0,0,0,0,0,0,0,0,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,70,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,70,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",71,0,0,0,71,0,0,0,71,0,0,0,0,0,71,0,0,0,71,0,0,0,90071,127.071,37.071,0,0,0,0,0,0,0,0,0,0,71,0,0,0,71,0,0,0,71,0,0,0,0,0,0,0,0,1,0,71,0,0,0,71,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0,0,0,71,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.899",72,0,0,0,72,0,0,0,72,0,0,0,0,0,72,0,0,0,72,0,0,0,90072,127.072,37.072,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0,0,0,72,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0,0,0,2,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0,0,0,72,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",73,0,0,0,73,0,0,0,73,0,0,0,0,0,73,0,0,0,73,0,0,0,90073,127.073,37.073,0,0,0,0,0,0,0,0,0,0,73,0,0,0,73,0,0,0,73,0,0,0,0,0,0,0,0,1,0,73,0,0,0,73,0,0,0,3,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,0,73,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",74,0,0,0,74,0,0,0,74,0,0,0,0,0,74,0,0,0,74,0,0,0,90074,127.074,37.074,0,0,0,0,0,0,0,0,0,0,74,0,0,0,74,0,0,0,74,0,0,0,0,0,0,0,0,0,0,74,0,0,0,74,0,0,0,4,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,0,0,74,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",75,0,0,0,75,0,0,0,75,0,0,0,0,0,75,0,0,0,75,0,0,0,90075,127.075,37.075,0,0,0,0,0,0,0,0,0,0,75,0,0,0,75,0,0,0,75,0,0,0,0,0,0,0,0,1,0,75,0,0,0,75,0,0,0,5,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,0,0,75,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",76,0,0,0,76,0,0,0,76,0,0,0,0,0,76,0,0,0,76,0,0,0,90076,127.076,37.076,0,0,0,0,0,0,0,0,0,0,76,0,0,0,76,0,0,0,76,0,0,0,0,0,0,0,0,0,0,76,0,0,0,76,0,0,0,6,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,0,0,76,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",77,0,0,0,77,0,0,0,77,0,0,0,0,0,77,0,0,0,77,0,0,0,90077,127.077,37.077,0,0,0,0,0,0,0,0,0,0,77,0,0,0,77,0,0,0,77,0,0,0,0,0,0,0,0,1,0,77,0,0,0,77,0,0,0,7,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,,,,,,,,,,,,,,,,,,,,,,77,0,0,0,77,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",78,0,0,0,78,0,0,0,78,0,0,0,0,0,78,0,0,0,78,0,0,0,90078,127.078,37.078,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,0,0,0,78,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,0,0,0,8,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,,,,,,,,,,,,,,,78,0,0,0,78,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",79,0,0,0,79,0,0,0,79,0,0,0,0,0,79,0,0,0,79,0,0,0,90079,127.079,37.079,0,0,0,0,0,0,0,0,0,0,79,0,0,0,79,0,0,0,79,0,0,0,0,0,0,0,0,1,0,79,0,0,0,79,0,0,0,9,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,,,,,,,,79,0,0,0,79,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",80,0,0,0,80,0,0,0,80,0,0,0,0,0,80,0,0,0,80,0,0,0,90080,127.08,37.08,0,0,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,0,0,80,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:48:47.900",81,0,0,0,81,0,0,0,81,0,0,0,0,0,81,0,0,0,81,0,0,0,90081,127.081,37.081,0,0,0,0,0,0,0,0,0,0,81,0,0,0,81,0,0,0,81,0,0,0,0,0,0,0,0,1,0,81,0,0,0,81,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0,0,0,81,0,0,0,1,1,0,0,0,0,0,
